Clientnumber,Customer,Subscription type,Bookingsdata,Revenuetype,Description,Revenue,Percentage of total monthly revenue,Company revenue total (month),Year,Month,Lag_1,Lag_6,MA_6
5.0,18,0,2020-01-31,1,172,5636.408184,0.0321,175589.04,2020,1,10873.014768,9959.024988000001,9706.878632
5.0,18,0,2020-02-29,1,256,6031.876652999999,0.0321,187908.93,2020,2,5636.408184,10292.149692,8996.8331255
5.0,18,0,2020-03-31,1,85,6193.143200999999,0.0321,192932.81,2020,3,6031.876652999999,10157.517612,8336.104056999999
5.0,18,0,2020-04-30,1,218,6193.712654999999,0.0321,192950.55,2020,4,6193.143200999999,10608.855972000001,7600.2468375
5.0,18,0,2020-05-31,1,189,6378.583937999999,0.0321,198709.78,2020,5,6193.712654999999,10673.325564,6884.4565665
5.0,18,0,2020-06-30,1,106,6392.793965999999,0.0321,199152.46,2020,6,6378.583937999999,10873.014768,6137.753099499999
5.0,18,0,2020-07-31,1,303,6590.504607,0.0321,205311.67,2020,7,6392.793965999999,5636.408184,6296.76917
5.0,18,0,2020-08-31,1,207,6897.2740349999995,0.0321,214868.35,2020,8,6590.504607,6031.876652999999,6441.002067
5.0,18,0,2020-09-30,1,180,7203.134711999999,0.0321,224396.72,2020,9,6897.2740349999995,6193.143200999999,6609.3339855
5.0,18,0,2020-10-31,1,109,7376.978039999999,0.0321,229812.4,2020,10,7203.134711999999,6193.712654999999,6806.544882999999
5.0,18,0,2020-11-30,1,306,7443.455534999999,0.0321,231883.35,2020,11,7376.978039999999,6378.583937999999,6984.0234825
5.0,18,0,2020-12-31,1,181,7937.964701999999,0.0321,247288.62,2020,12,7443.455534999999,6392.793965999999,7241.5519385
5.0,18,0,2021-01-31,1,214,8069.160932999999,0.0321,251375.73,2021,1,7937.964701999999,6590.504607,7487.994659499999
5.0,18,0,2021-02-28,1,113,8224.282899,0.0321,256208.19,2021,2,8069.160932999999,6897.2740349999995,7709.1628034999985
5.0,18,0,2021-03-31,1,303,8380.284083999999,0.0321,261068.04,2021,3,8224.282899,7203.134711999999,7905.3543654999985
5.0,18,0,2021-04-30,1,143,8636.899508999999,0.0321,269062.29,2021,4,8380.284083999999,7376.978039999999,8115.3412769999995
5.0,18,0,2021-05-31,1,216,8913.105243,0.0321,277666.83,2021,5,8636.899508999999,7443.455534999999,8360.282894999998
5.0,18,0,2021-06-30,1,90,9143.816931,0.0321,284854.11,2021,6,8913.105243,7937.964701999999,8561.258266499999
5.0,18,0,2021-07-31,1,249,9522.68328,0.0321,296656.8,2021,7,9143.816931,8069.160932999999,8803.511991
5.0,18,0,2021-08-31,1,160,9635.770938,0.0321,300179.78,2021,8,9522.68328,8224.282899,9038.7599975
5.0,18,0,2021-09-30,1,224,9860.208359999999,0.0321,307171.6,2021,9,9635.770938,8380.284083999999,9285.414043499999
5.0,18,0,2021-10-31,1,174,10332.318146999998,0.0321,321879.06999999995,2021,10,9860.208359999999,8636.899508999999,9567.983816499998
5.0,18,0,2021-11-30,1,127,10756.949786999998,0.0321,335107.47,2021,11,10332.318146999998,8913.105243,9875.291240499999
5.0,18,0,2021-12-31,1,170,11156.010887999999,0.0321,347539.28,2021,12,10756.949786999998,9143.816931,10210.6569
5.0,18,0,2022-01-31,1,202,11234.600034,0.0321,349987.54000000004,2022,1,11156.010887999999,9522.68328,10495.976358999998
5.0,18,0,2022-02-28,1,265,11239.203173999998,0.0321,350130.94,2022,2,11234.600034,9635.770938,10763.215064999999
5.0,18,0,2022-03-31,1,218,11571.886931999998,0.0321,360494.92,2022,3,11239.203173999998,9860.208359999999,11048.494826999997
5.0,18,0,2022-04-30,1,252,11246.788082999998,0.0321,350367.23,2022,4,11571.886931999998,10332.318146999998,11200.906482999999
5.0,18,0,2022-05-31,1,85,11394.325139999999,0.0321,354963.4,2022,5,11246.788082999998,10756.949786999998,11307.135708499998
5.0,18,0,2022-06-30,1,190,16562.903109,0.0321,515978.29,2022,6,11394.325139999999,11156.010887999999,12208.284411999999
5.0,18,0,2022-07-31,1,218,16713.592065,0.0321,520672.65,2022,7,16562.903109,11234.600034,13121.449750499998
5.0,18,0,2022-08-31,1,208,16965.178383,0.0321,528510.23,2022,8,16713.592065,11239.203173999998,14075.778951999999
5.0,18,0,2022-09-30,1,252,16786.028604,0.0321,522929.24,2022,9,16965.178383,11571.886931999998,14944.802564
5.0,18,0,2022-10-31,1,100,18076.246694999998,0.0321,563122.95,2022,10,16786.028604,11246.788082999998,16083.045665999998
5.0,18,0,2022-11-30,1,85,17836.695309,0.0321,555660.29,2022,11,18076.246694999998,11394.325139999999,17156.7740275
5.0,18,0,2022-12-31,1,305,17154.382523999997,0.0321,534404.44,2022,12,17836.695309,16562.903109,17255.35393
5.0,18,0,2023-01-31,1,190,18429.319730999996,0.0321,574122.11,2023,1,17154.382523999997,16713.592065,17541.308541
5.0,18,0,2023-02-28,1,169,18844.8507,0.0321,587067.0,2023,2,18429.319730999996,16965.178383,17854.587260499997
5.0,18,0,2023-03-31,1,252,19493.079384,0.0321,607261.04,2023,3,18844.8507,16786.028604,18305.762390499996
5.0,18,0,2023-04-30,1,85,20133.149853,0.0321,627200.93,2023,4,19493.079384,18076.246694999998,18648.5795835
5.0,18,0,2023-05-31,1,218,20641.748031,0.0321,643045.11,2023,5,20133.149853,17836.695309,19116.088370499998
5.0,18,0,2023-06-30,1,185,20685.092661,0.0321,644395.41,2023,6,20641.748031,17154.382523999997,19704.54006
5.0,18,0,2023-07-31,1,115,20665.998297,0.0321,643800.5700000001,2023,7,20685.092661,18429.319730999996,20077.319820999997
5.0,18,0,2023-08-31,1,207,21096.318377999996,0.0321,657206.1799999999,2023,8,20665.998297,18844.8507,20452.564434
5.0,18,0,2023-09-30,1,303,21785.554812,0.0321,678677.72,2023,9,21096.318377999996,19493.079384,20834.643672
5.0,18,0,2023-10-31,1,182,21889.974186,0.0321,681930.66,2023,10,21785.554812,20133.149853,21127.4477275
5.0,18,0,2023-11-30,1,207,21627.608688,0.0321,673757.28,2023,11,21889.974186,20641.748031,21291.757836999997
5.0,18,0,2023-12-31,1,302,21792.791114999996,0.0321,678903.1499999999,2023,12,21627.608688,20685.092661,21476.374245999996
5.0,18,0,2024-01-31,1,285,23207.841611999997,0.0321,722985.72,2024,1,21792.791114999996,20665.998297,21900.014798499997
5.0,18,0,2024-02-29,1,285,23366.523146999996,0.0321,727929.07,2024,2,23207.841611999997,21096.318377999996,22278.38226
5.0,18,0,2024-03-31,1,302,24400.922856,0.0321,760153.3600000001,2024,3,23366.523146999996,21785.554812,22714.276933999998
5.0,18,0,2024-04-30,1,385,24218.538039,0.0321,754471.5900000001,2024,4,24400.922856,21889.974186,23102.370909499998
5.0,18,0,2024-05-31,1,270,25028.636751,0.0321,779708.31,2024,5,24218.538039,21627.608688,23669.20892
5.0,18,0,2024-06-30,1,277,24701.236010999997,0.0321,769508.91,2024,6,25028.636751,21792.791114999996,24153.949736
5.0,18,0,2024-07-31,1,274,25798.808841,0.0321,803701.2100000001,2024,7,24701.236010999997,23207.841611999997,24585.7776075
5.0,18,0,2024-08-31,1,269,25955.587166999998,0.0321,808585.27,2024,8,25798.808841,23366.523146999996,25017.2882775
5.0,18,0,2024-09-30,1,269,26441.195003999997,0.0321,823713.24,2024,9,25955.587166999998,24400.922856,25357.333635499996
6.0,16,0,2020-01-31,1,274,10113.928704,0.0576,175589.04,2020,1,26441.195003999997,24218.538039,23006.565413
6.0,16,0,2020-02-29,1,273,10823.554368,0.0576,187908.93,2020,2,10113.928704,25028.636751,20639.051682499998
6.0,16,0,2020-03-31,1,269,11112.929855999999,0.0576,192932.81,2020,3,10823.554368,24701.236010999997,18374.33399
6.0,16,0,2020-04-30,1,67,11113.951679999998,0.0576,192950.55,2020,4,11112.929855999999,25798.808841,15926.857796499999
6.0,16,0,2020-05-31,1,80,11445.683328,0.0576,198709.78,2020,5,11113.951679999998,25955.587166999998,13508.54049
6.0,16,0,2020-06-30,1,82,11471.181696,0.0576,199152.46,2020,6,11445.683328,26441.195003999997,11013.538272
6.0,16,0,2020-07-31,1,268,11825.952192,0.0576,205311.67,2020,7,11471.181696,10113.928704,11298.87552
6.0,16,0,2020-08-31,1,367,12376.41696,0.0576,214868.35,2020,8,11825.952192,10823.554368,11557.685952
6.0,16,0,2020-09-30,1,367,12925.251072,0.0576,224396.72,2020,9,12376.41696,11112.929855999999,11859.739488
6.0,16,0,2020-10-31,1,74,13237.194239999999,0.0576,229812.4,2020,10,12925.251072,11113.951679999998,12213.613248
6.0,16,0,2020-11-30,1,367,13356.48096,0.0576,231883.35,2020,11,13237.194239999999,11445.683328,12532.07952
6.0,16,0,2020-12-31,1,252,14243.824512,0.0576,247288.62,2020,12,13356.48096,11471.181696,12994.186656
6.0,16,0,2021-01-31,1,252,14479.242048,0.0576,251375.73,2021,1,14243.824512,11825.952192,13436.401632000001
6.0,16,0,2021-02-28,1,252,14757.591744,0.0576,256208.19,2021,2,14479.242048,12376.41696,13833.264095999999
6.0,16,0,2021-03-31,1,64,15037.519104,0.0576,261068.04,2021,3,14757.591744,12925.251072,14185.308768
6.0,16,0,2021-04-30,1,64,15497.987903999998,0.0576,269062.29,2021,4,15037.519104,13237.194239999999,14562.107711999999
6.0,16,0,2021-05-31,1,81,15993.609408,0.0576,277666.83,2021,5,15497.987903999998,13356.48096,15001.62912
6.0,16,0,2021-06-30,1,83,16407.596736,0.0576,284854.11,2021,6,15993.609408,14243.824512,15362.257824
6.0,16,0,2021-07-31,1,291,17087.431679999998,0.0576,296656.8,2021,7,16407.596736,14479.242048,15796.956096
6.0,16,0,2021-08-31,1,358,17290.355328,0.0576,300179.78,2021,8,17087.431679999998,14757.591744,16219.083359999999
6.0,16,0,2021-09-30,1,300,17693.08416,0.0576,307171.6,2021,9,17290.355328,15037.519104,16661.677536
6.0,16,0,2021-10-31,1,293,18540.234431999997,0.0576,321879.06999999995,2021,10,17693.08416,15497.987903999998,17168.718624
6.0,16,0,2021-11-30,1,398,19302.190271999996,0.0576,335107.47,2021,11,18540.234431999997,15993.609408,17720.148768
6.0,16,0,2021-12-31,1,293,20018.262528,0.0576,347539.28,2021,12,19302.190271999996,16407.596736,18321.926399999997
6.0,16,0,2022-01-31,1,398,20159.282304,0.0576,349987.54000000004,2022,1,20018.262528,17087.431679999998,18833.901503999998
6.0,16,0,2022-02-28,1,293,20167.542144,0.0576,350130.94,2022,2,20159.282304,17290.355328,19313.432639999995
6.0,16,0,2022-03-31,1,398,20764.507392,0.0576,360494.92,2022,3,20167.542144,17693.08416,19825.336511999998
6.0,16,0,2022-04-30,1,293,20181.152447999997,0.0576,350367.23,2022,4,20764.507392,18540.234431999997,20098.822848
6.0,16,0,2022-05-31,1,398,20445.89184,0.0576,354963.4,2022,5,20181.152447999997,19302.190271999996,20289.439776
6.0,16,0,2022-06-30,1,240,29720.349503999998,0.0576,515978.29,2022,6,20445.89184,20018.262528,21906.454272
6.0,16,0,2022-07-31,1,241,29990.74464,0.0576,520672.65,2022,7,29720.349503999998,20159.282304,23545.031327999997
6.0,16,0,2022-08-31,1,296,30442.189248,0.0576,528510.23,2022,8,29990.74464,20167.542144,25257.472511999997
6.0,16,0,2022-09-30,1,401,30120.724223999998,0.0576,522929.24,2022,9,30442.189248,20764.507392,26816.841984
6.0,16,0,2022-10-31,1,295,32435.881919999996,0.0576,563122.95,2022,10,30120.724223999998,20181.152447999997,28859.296895999996
6.0,16,0,2022-11-30,1,400,32006.032704,0.0576,555660.29,2022,11,32435.881919999996,20445.89184,30785.987039999996
6.0,16,0,2022-12-31,1,294,30781.695743999997,0.0576,534404.44,2022,12,32006.032704,29720.349503999998,30962.87808
6.0,16,0,2023-01-31,1,399,33069.433536,0.0576,574122.11,2023,1,30781.695743999997,29990.74464,31475.992895999996
6.0,16,0,2023-02-28,1,297,33815.059199999996,0.0576,587067.0,2023,2,33069.433536,30442.189248,32038.137887999997
6.0,16,0,2023-03-31,1,402,34978.235904,0.0576,607261.04,2023,3,33815.059199999996,30120.724223999998,32847.723168
6.0,16,0,2023-04-30,1,299,36126.773568000004,0.0576,627200.93,2023,4,34978.235904,32435.881919999996,33462.87177599999
6.0,16,0,2023-05-31,1,404,37039.398336,0.0576,643045.11,2023,5,36126.773568000004,32006.032704,34301.766048
6.0,16,0,2023-06-30,1,301,37117.175616,0.0576,644395.41,2023,6,37039.398336,30781.695743999997,35357.67936
6.0,16,0,2023-07-31,1,298,37082.912832,0.0576,643800.5700000001,2023,7,37117.175616,33069.433536,36026.592576
6.0,16,0,2023-08-31,1,403,37855.075968,0.0576,657206.1799999999,2023,8,37082.912832,33815.059199999996,36699.928704
6.0,16,0,2023-09-30,1,288,39091.836672,0.0576,678677.72,2023,9,37855.075968,34978.235904,37385.528832
6.0,16,0,2023-10-31,1,292,39279.206016000004,0.0576,681930.66,2023,10,39091.836672,36126.773568000004,37910.93424
6.0,16,0,2023-11-30,1,252,38808.419328,0.0576,673757.28,2023,11,39279.206016000004,37039.398336,38205.771071999996
6.0,16,0,2023-12-31,1,252,39104.82143999999,0.0576,678903.1499999999,2023,12,38808.419328,37117.175616,38537.045376
6.0,16,0,2024-01-31,1,252,41643.977472,0.0576,722985.72,2024,1,39104.82143999999,37082.912832,39297.222816
6.0,16,0,2024-02-29,1,398,41928.71443199999,0.0576,727929.07,2024,2,41643.977472,37855.075968,39976.16256
6.0,16,0,2024-03-31,1,357,43784.833536000006,0.0576,760153.3600000001,2024,3,41928.71443199999,39091.836672,40758.328704
6.0,16,0,2024-04-30,1,398,43457.563584,0.0576,754471.5900000001,2024,4,43784.833536000006,39279.206016000004,41454.721632
6.0,16,0,2024-05-31,1,398,44911.198656,0.0576,779708.31,2024,5,43457.563584,38808.419328,42471.851520000004
6.0,16,0,2024-06-30,1,357,44323.713216000004,0.0576,769508.91,2024,6,44911.198656,39104.82143999999,43341.666816000004
6.0,16,0,2024-07-31,1,357,46293.189696,0.0576,803701.2100000001,2024,7,44323.713216000004,41643.977472,44116.535520000005
6.0,16,0,2024-08-31,1,398,46574.511551999996,0.0576,808585.27,2024,8,46293.189696,41928.71443199999,44890.83504
6.0,16,0,2024-09-30,1,240,47445.882624,0.0576,823713.24,2024,9,46574.511551999996,43784.833536000006,45501.009888
7.0,6,0,2020-01-31,1,240,4354.608192,0.0248,175589.04,2020,1,47445.882624,43457.563584,38983.850656
7.0,6,0,2020-02-29,1,252,4660.141463999999,0.0248,187908.93,2020,2,4354.608192,44911.198656,32275.341124
7.0,6,0,2020-03-31,1,252,4784.733687999999,0.0248,192932.81,2020,3,4660.141463999999,44323.713216000004,25685.511202666665
7.0,6,0,2020-04-30,1,252,4785.17364,0.0248,192950.55,2020,4,4784.733687999999,46293.189696,18767.50852666667
7.0,6,0,2020-05-31,1,252,4928.002544,0.0248,198709.78,2020,5,4785.17364,46574.511551999996,11826.423691999998
7.0,6,0,2020-06-30,1,252,4938.981008,0.0248,199152.46,2020,6,4928.002544,47445.882624,4741.940089333333
7.0,6,0,2020-07-31,1,171,5091.729416,0.0248,205311.67,2020,7,4938.981008,4354.608192,4864.793626666667
7.0,6,0,2020-08-31,1,252,5328.73508,0.0248,214868.35,2020,8,5091.729416,4660.141463999999,4976.225896
7.0,6,0,2020-09-30,1,253,5565.038656,0.0248,224396.72,2020,9,5328.73508,4784.733687999999,5106.276723999999
7.0,6,0,2020-10-31,1,398,5699.347519999999,0.0248,229812.4,2020,10,5565.038656,4785.17364,5258.639037333333
7.0,6,0,2020-11-30,1,398,5750.70708,0.0248,231883.35,2020,11,5699.347519999999,4928.002544,5395.75646
7.0,6,0,2020-12-31,1,398,6132.7577759999995,0.0248,247288.62,2020,12,5750.70708,4938.981008,5594.7192546666665
7.0,6,0,2021-01-31,1,398,6234.118104,0.0248,251375.73,2021,1,6132.7577759999995,5091.729416,5785.117369333333
7.0,6,0,2021-02-28,1,398,6353.9631119999995,0.0248,256208.19,2021,2,6234.118104,5328.73508,5955.988708
7.0,6,0,2021-03-31,1,398,6474.487392,0.0248,261068.04,2021,3,6353.9631119999995,5565.038656,6107.5634973333335
7.0,6,0,2021-04-30,1,398,6672.7447919999995,0.0248,269062.29,2021,4,6474.487392,5699.347519999999,6269.796375999999
7.0,6,0,2021-05-31,1,171,6886.137384000001,0.0248,277666.83,2021,5,6672.7447919999995,5750.70708,6459.03476
7.0,6,0,2021-06-30,1,171,7064.381928,0.0248,284854.11,2021,6,6886.137384000001,6132.7577759999995,6614.305452
7.0,6,0,2021-07-31,1,290,7357.088639999999,0.0248,296656.8,2021,7,7064.381928,6234.118104,6801.467207999999
7.0,6,0,2021-08-31,1,289,7444.458544,0.0248,300179.78,2021,8,7357.088639999999,6353.9631119999995,6983.216446666666
7.0,6,0,2021-09-30,1,289,7617.855679999999,0.0248,307171.6,2021,9,7444.458544,6474.487392,7173.777827999999
7.0,6,0,2021-10-31,1,244,7982.600935999998,0.0248,321879.06999999995,2021,10,7617.855679999999,6672.7447919999995,7392.087185333333
7.0,6,0,2021-11-30,1,252,8310.665255999998,0.0248,335107.47,2021,11,7982.600935999998,6886.137384000001,7629.508497333332
7.0,6,0,2021-12-31,1,252,8618.974144,0.0248,347539.28,2021,12,8310.665255999998,7064.381928,7888.6071999999995
7.0,6,0,2022-01-31,1,356,8679.690992,0.0248,349987.54000000004,2022,1,8618.974144,7357.088639999999,8109.040925333332
7.0,6,0,2022-02-28,1,398,8683.247312,0.0248,350130.94,2022,2,8679.690992,7444.458544,8315.50572
7.0,6,0,2022-03-31,1,398,8940.274016,0.0248,360494.92,2022,3,8683.247312,7617.855679999999,8535.908775999998
7.0,6,0,2022-04-30,1,252,8689.107304,0.0248,350367.23,2022,4,8940.274016,7982.600935999998,8653.659837333333
7.0,6,0,2022-05-31,1,64,8803.09232,0.0248,354963.4,2022,5,8689.107304,8310.665255999998,8735.731014666666
7.0,6,0,2022-06-30,1,67,12796.261591999999,0.0248,515978.29,2022,6,8803.09232,8618.974144,9431.945589333332
7.0,6,0,2022-07-31,1,67,12912.68172,0.0248,520672.65,2022,7,12796.261591999999,8679.690992,10137.444044
7.0,6,0,2022-08-31,1,67,13107.053704,0.0248,528510.23,2022,8,12912.68172,8683.247312,10874.745109333333
7.0,6,0,2022-09-30,1,398,12968.645152,0.0248,522929.24,2022,9,13107.053704,8940.274016,11546.140298666665
7.0,6,0,2022-10-31,1,409,13965.449159999998,0.0248,563122.95,2022,10,12968.645152,8689.107304,12425.530608
7.0,6,0,2022-11-30,1,68,13780.375192000001,0.0248,555660.29,2022,11,13965.449159999998,8803.09232,13255.077753333333
7.0,6,0,2022-12-31,1,409,13253.230111999997,0.0248,534404.44,2022,12,13780.375192000001,12796.261591999999,13331.23917333333
7.0,6,0,2023-01-31,1,409,14238.228328,0.0248,574122.11,2023,1,13253.230111999997,12912.68172,13552.163608
7.0,6,0,2023-02-28,1,68,14559.2616,0.0248,587067.0,2023,2,14238.228328,13107.053704,13794.198257333332
7.0,6,0,2023-03-31,1,252,15060.073792000001,0.0248,607261.04,2023,3,14559.2616,12968.645152,14142.769697333331
7.0,6,0,2023-04-30,1,68,15554.583064,0.0248,627200.93,2023,4,15060.073792000001,13965.449159999998,14407.625348000001
7.0,6,0,2023-05-31,1,68,15947.518728,0.0248,643045.11,2023,5,15554.583064,13780.375192000001,14768.815937333333
7.0,6,0,2023-06-30,1,398,15981.006168,0.0248,644395.41,2023,6,15947.518728,13253.230111999997,15223.44528
7.0,6,0,2023-07-31,1,203,15966.254136000001,0.0248,643800.5700000001,2023,7,15981.006168,14238.228328,15511.449581333332
7.0,6,0,2023-08-31,1,252,16298.713263999998,0.0248,657206.1799999999,2023,8,15966.254136000001,14559.2616,15801.358192
7.0,6,0,2023-09-30,1,203,16831.207456,0.0248,678677.72,2023,9,16298.713263999998,15060.073792000001,16096.547136
7.0,6,0,2023-10-31,1,398,16911.880368000002,0.0248,681930.66,2023,10,16831.207456,15554.583064,16322.763353333334
7.0,6,0,2023-11-30,1,207,16709.180544,0.0248,673757.28,2023,11,16911.880368000002,15947.518728,16449.706989333336
7.0,6,0,2023-12-31,1,398,16836.798119999996,0.0248,678903.1499999999,2023,12,16709.180544,15981.006168,16592.338981333334
7.0,6,0,2024-01-31,1,218,17930.045855999997,0.0248,722985.72,2024,1,16836.798119999996,15966.254136000001,16919.637601333332
7.0,6,0,2024-02-29,1,53,18052.640936,0.0248,727929.07,2024,2,17930.045855999997,16298.713263999998,17211.95888
7.0,6,0,2024-03-31,1,53,18851.803328,0.0248,760153.3600000001,2024,3,18052.640936,16831.207456,17548.72485866667
7.0,6,0,2024-04-30,1,252,18710.895432,0.0248,754471.5900000001,2024,4,18851.803328,16911.880368000002,17848.560702666666
7.0,6,0,2024-05-31,1,252,19336.766088,0.0248,779708.31,2024,5,18710.895432,16709.180544,18286.491626666666
7.0,6,0,2024-06-30,1,398,19083.820968,0.0248,769508.91,2024,6,19336.766088,16836.798119999996,18660.995434666667
7.0,6,0,2024-07-31,1,207,19931.790008,0.0248,803701.2100000001,2024,7,19083.820968,17930.045855999997,18994.619459999998
7.0,6,0,2024-08-31,1,207,20052.914696,0.0248,808585.27,2024,8,19931.790008,18052.640936,19327.99842
7.0,6,0,2024-09-30,1,398,20428.088352,0.0248,823713.24,2024,9,20052.914696,18851.803328,19590.712590666666
8.0,30,0,2020-01-31,1,218,7216.709544,0.0411,175589.04,2020,1,20428.088352,18710.895432,17675.014942666665
8.0,30,0,2020-02-29,1,218,7723.057022999999,0.0411,187908.93,2020,2,7216.709544,19336.766088,15739.396765166666
8.0,30,0,2020-03-31,1,240,7929.538490999999,0.0411,192932.81,2020,3,7723.057022999999,19083.820968,13880.349685666666
8.0,30,0,2020-04-30,1,240,7930.267604999999,0.0411,192950.55,2020,4,7929.538490999999,19931.790008,11880.095951833333
8.0,30,0,2020-05-31,1,289,8166.971957999999,0.0411,198709.78,2020,5,7930.267604999999,20052.914696,9899.105495499998
8.0,30,0,2020-06-30,1,207,8185.166105999999,0.0411,199152.46,2020,6,8166.971957999999,20428.088352,7858.618454499999
8.0,30,0,2020-07-31,1,398,8438.309637,0.0411,205311.67,2020,7,8185.166105999999,7216.709544,8062.21847
8.0,30,0,2020-08-31,1,64,8831.089184999999,0.0411,214868.35,2020,8,8438.309637,7723.057022999999,8246.890496999999
